"address","categories/0","categories/1","categories/2","categories/3","categoryName","description","location/lat","location/lng","openingHours/0/day","openingHours/0/hours","openingHours/1/day","openingHours/1/hours","openingHours/2/day","openingHours/2/hours","openingHours/3/day","openingHours/3/hours","openingHours/4/day","openingHours/4/hours","openingHours/5/day","openingHours/5/hours","openingHours/6/day","openingHours/6/hours","reviewsCount","state","street","title","totalScore"
"723台灣台南市西港區新興街86-25號","早餐餐廳",,,,"早餐餐廳",,"23.1230455","120.2013636","星期六","05:30 to 12:30","星期日","05:30 to 12:30","星期一","05:30 to 12:30","星期二","05:30 to 12:30","星期三","05:30 to 12:30","星期四","05:30 to 12:30","星期五","05:30 to 12:30","119","台南市西港區","新興街86-25號","早安山丘 - 西港店","3.8"
"745台灣台南市安定區南122鄉道446號","早餐餐廳",,,,"早餐餐廳",,"23.1286285","120.2507268",,,,,,,,,,,,,,,"4","台南市安定區","南122鄉道446號","幸福早餐","4.3"
"741台灣台南市善化區","中餐館",,,,"中餐館",,"23.1398851","120.2819849",,,,,,,,,,,,,,,"2","台南市善化區",,"富安龜鹿藥膳","4.5"
"723台灣台南市西港區台19線","燒烤餐廳",,,,"燒烤餐廳",,"23.1229846","120.2029651",,,,,,,,,,,,,,,"9","台南市西港區","台19線","胖哥香腸黑輪攤","5"
"741台灣台南市善化區光復路423號隔壁 三色貨櫃屋","餐廳","咖啡店","酒吧",,"餐廳",,"23.1287691","120.2858992","星期六","15:30 to 21:30","星期日","15:30 to 21:30","星期一","休息","星期二","休息","星期三","15:30 to 21:30","星期四","15:30 to 21:30","星期五","15:30 to 21:30","48","台南市善化區","光復路423號隔壁 三色貨櫃屋","南方•櫃 咖啡簡排餐調酒","4.8"
"741台灣台南市善化區","早餐餐廳",,,,"早餐餐廳",,"23.1462959","120.2703023",,,,,,,,,,,,,,,"13","台南市善化區",,"胡厝寮豆菜麵","4.8"
"723台灣台南市西港區中山路319號","中式麵食店",,,,"中式麵食店",,"23.1221751","120.2030267",,,,,,,,,,,,,,,"25","台南市西港區","中山路319號","麵麵俱到","3.8"
"723台灣台南市西港區384號","早餐餐廳",,,,"早餐餐廳",,"23.1394877","120.21707",,,,,,,,,,,,,,,"4","台南市西港區","384號","無名早餐","5"
"台灣台南市安定區456號","中餐館",,,,"中餐館",,"23.1295492","120.2506065",,,,,,,,,,,,,,,"6","台南市安定區","456號","老胡臭豆腐","5"
"台南市麻豆區磚井里31-8號, 麻豆區台南市台灣 721","純素餐廳",,,,"純素餐廳",,"23.1714695","120.252811","星期六","休息","星期日","休息","星期一","08:30 to 17:30","星期二","08:30 to 17:30","星期三","08:30 to 17:30","星期四","08:30 to 17:30","星期五","08:30 to 17:30","9","台南市麻豆區","台南市麻豆區磚井里31-8號","素之包","5"
"723台灣台南市西港區新興街84號","炸物串與串炸餐廳",,,,"炸物串與串炸餐廳",,"23.1227149","120.2012581",,,,,,,,,,,,,,,"31","台南市西港區","新興街84號","雞然炸雞西港店","4.7"
"723台灣台南市西港區中山路281號","中式麵食店",,,,"中式麵食店",,"23.1214571","120.2032269",,,,,,,,,,,,,,,"13","台南市西港區","中山路281號","肥羊莊","3.5"
"723台灣台南市西港區","餐廳",,,,"餐廳",,"23.1351951","120.2326398",,,,,,,,,,,,,,,"15","台南市西港區",,"柚子的家","4.3"
"730台灣台南市新營區305之37號","早餐餐廳",,,,"早餐餐廳",,"23.2914961","120.2759669","星期六","05:30 to 09:30","星期日","休息","星期一","05:30 to 09:30","星期二","05:30 to 09:30","星期三","05:30 to 09:30","星期四","05:30 to 09:30","星期五","05:30 to 09:30","8","台南市新營區","305之37號","元味早餐","4.9"
"720台灣台南市官田區26-1號","台灣餐廳","熟食店","餐廳",,"台灣餐廳",,"23.2145832","120.3293077","星期六","08:00 to 22:00","星期日","08:00 to 22:00","星期一","08:00 to 22:00","星期二","08:00 to 22:00","星期三","08:00 to 22:00","星期四","08:00 to 22:00","星期五","08:00 to 22:00","13","台南市官田區","26-1號","品好薑母鴨","3.9"
"735台灣台南市下營區中正南路12號","美式扒房",,,,"美式扒房",,"23.2348225","120.2627489","星期六","11:00 to 13:00, 16:00 to 20:15","星期日","休息","星期一","11:00 to 13:00, 16:00 to 20:15","星期二","11:00 to 13:00, 16:00 to 20:15","星期三","11:00 to 13:00, 16:00 to 20:15","星期四","11:00 to 13:00, 16:00 to 20:15","星期五","11:00 to 13:00, 16:00 to 20:15","27","台南市下營區","中正南路12號","懷古牛排","4.3"
"734台灣台南市六甲區中山路138號","台灣餐廳","中餐館","餐廳","海鮮餐廳","台灣餐廳",,"23.2315049","120.3485795","星期六","05:30 to 12:00","星期日","05:30 to 12:00","星期一","休息","星期二","05:30 to 12:00","星期三","05:30 to 12:00","星期四","05:30 to 12:00","星期五","休息","268","台南市六甲區","中山路138號","清香園平價山海產","4.2"
"734台灣台南市六甲區民生街122號","早餐餐廳",,,,"早餐餐廳",,"23.2293243","120.3528197","星期六","休息","星期日","休息","星期一","04:30 to 10:00","星期二","04:30 to 10:00","星期三","04:30 to 10:00","星期四","04:30 to 10:00","星期五","04:30 to 10:00","10","台南市六甲區","民生街122號","肉餅香~永和豆漿","5"
"720台灣台南市官田區勝利路143號","餐廳",,,,"餐廳",,"23.1955574","120.3176888","星期六","06:30 to 14:00","星期日","休息","星期一","06:30 to 14:00","星期二","06:30 to 14:00","星期三","06:30 to 14:00","星期四","06:30 to 14:00","星期五","06:30 to 14:00","28","台南市官田區","勝利路143號","龍元素食自助餐","4"
"720台灣台南市官田區勝利路177號","早餐餐廳",,,,"早餐餐廳",,"23.1969542","120.3181346","星期六","04:00 to 10:30","星期日","04:00 to 10:30","星期一","04:00 to 10:30","星期二","04:00 to 10:30","星期三","04:00 to 10:30","星期四","04:00 to 10:30","星期五","04:00 to 10:30","37","台南市官田區","勝利路177號","合十美而美早餐店","4.3"
"720台灣台南市官田區中華路二段3號","中餐館","早餐餐廳",,,"中餐館",,"23.1987277","120.3168242","星期六","休息","星期日","休息","星期一","04:30 to 09:30","星期二","04:30 to 09:30","星期三","04:30 to 09:30","星期四","04:30 to 09:30","星期五","04:30 to 09:30","36","台南市官田區","中華路二段3號","食讚坊（手工燒餅包子饅頭）","4.3"
"720台灣台南市官田區文化街119號","早餐餐廳","早午餐餐廳",,,"早餐餐廳",,"23.1961625","120.3183072","星期六","05:00 to 12:00","星期日","05:00 to 11:00","星期一","05:00 to 12:00","星期二","05:00 to 12:00","星期三","休息","星期四","05:00 to 12:00","星期五","05:00 to 12:00","51","台南市官田區","文化街119號","早安美芝城隆田活力文化","3.5"
"730台灣台南市新營區新進路二段270號","火鍋餐廳","中餐館",,,"火鍋餐廳",,"23.3007654","120.3053528","星期六","11:00 to 14:00, 17:00 to 23:00","星期日","11:00 to 14:00, 17:00 to 23:00","星期一","17:00 to 23:00","星期二","17:00 to 23:00","星期三","17:00 to 23:00","星期四","17:00 to 23:00","星期五","17:00 to 23:00","1327","台南市新營區","新進路二段270號","洪昌麻辣鴛鴦火鍋hong chang spicy hot pot","4.4"
"734台灣台南市六甲區中正路433號","餃子店",,,,"餃子店",,"23.2286563","120.3509171","星期六","10:00 to 19:30","星期日","10:00 to 19:30","星期一","10:00 to 19:30","星期二","10:00 to 19:30","星期三","10:00 to 19:30","星期四","10:00 to 19:30","星期五","10:00 to 17:00","188","台南市六甲區","中正路433號","八方雲集 台南六甲店","3.8"
"720台灣台南市官田區勝利路175號","早餐餐廳",,,,"早餐餐廳",,"23.1969089","120.3182458","星期六","休息","星期日","休息","星期一","05:30 to 10:00","星期二","05:30 to 10:00","星期三","05:30 to 10:00","星期四","05:30 to 10:00","星期五","05:30 to 10:00","36","台南市官田區","勝利路175號","隆田美亨堡早餐店","4.1"
"735台灣台南市下營區南58鄉道13號","餐廳",,,,"餐廳",,"23.2155826","120.2778231","星期六","05:00 to 12:00","星期日","05:00 to 12:00","星期一","休息","星期二","05:00 to 12:00","星期三","05:00 to 12:00","星期四","05:00 to 12:00","星期五","05:00 to 12:00","3","台南市下營區","南58鄉道13號","中營ㄚ嘉草魚湯","5"
"721台灣台南市麻豆區總榮里總爺庄4號","早餐餐廳","早午餐餐廳",,,"早餐餐廳",,"23.1837233","120.2673937","星期六","05:30 to 12:00","星期日","05:30 to 12:00","星期一","05:30 to 12:00","星期二","05:30 to 12:00","星期三","05:30 to 12:00","星期四","05:30 to 12:00","星期五","05:30 to 12:00","122","台南市麻豆區","總榮里總爺庄4號","早安美芝城麻豆活力總爺","3.6"
"721001台灣台南市麻豆區","素食餐廳",,,,"素食餐廳",,"23.2011215","120.2682993","星期六","09:00 to 16:00","星期日","09:00 to 16:00","星期一","休息","星期二","休息","星期三","休息","星期四","休息","星期五","09:00 to 16:00","2","台南市麻豆區",,"尚好ㄟ菱角","5"
"735台灣台南市下營區中山路一段293號","餃子店",,,,"餃子店",,"23.2373209","120.2671646","星期六","06:30 to 13:00","星期日","06:30 to 13:00","星期一","06:30 to 13:00","星期二","06:30 to 13:00, 16:00 to 19:00","星期三","06:30 to 13:00, 16:00 to 19:00","星期四","06:30 to 13:00, 16:00 to 19:00","星期五","06:30 to 13:00, 16:00 to 19:00","9","台南市下營區","中山路一段293號","沈師傅-湯包店","5"
"734台灣台南市六甲區中華路240號","韓式燒烤餐廳",,,,"韓式燒烤餐廳",,"23.2228329","120.3397446","星期六","11:00 to 14:00, 17:00 to 20:30","星期日","休息","星期一","11:00 to 13:30, 17:00 to 20:00","星期二","11:00 to 13:30, 17:00 to 20:00","星期三","11:00 to 13:30, 17:00 to 20:00","星期四","11:00 to 13:30, 17:00 to 20:00","星期五","11:00 to 13:30, 17:00 to 20:00","398","台南市六甲區","中華路240號","愛媽廚房","4.3"
"735台灣台南市下營區裕農街121號","餐廳",,,,"餐廳",,"23.2334142","120.2724416","星期六","08:00 to 18:00","星期日","08:00 to 18:00","星期一","08:00 to 18:00","星期二","08:00 to 18:00","星期三","08:00 to 18:00","星期四","08:00 to 18:00","星期五","08:00 to 18:00","70","台南市下營區","裕農街121號","黃阿鳳燻茶鵝","4.6"
"734台灣台南市六甲區建國街5號","早餐餐廳",,,,"早餐餐廳",,"23.2296653","120.3526486","星期六","05:30 to 11:00","星期日","05:30 to 11:00","星期一","休息","星期二","05:30 to 11:00","星期三","05:30 to 11:00","星期四","05:30 to 11:00","星期五","05:30 to 11:00","57","台南市六甲區","建國街5號","宜華蛋餅（南市六甲店）","4.2"
"734台灣台南市六甲區中山路76號","自助餐餐廳",,,,"自助餐餐廳",,"23.231238","120.349911","星期六","10:30 to 19:30","星期日","休息","星期一","10:30 to 19:30","星期二","10:30 to 19:30","星期三","10:30 to 19:30","星期四","10:30 to 19:30","星期五","10:30 to 19:30","1","台南市六甲區","中山路76號","巧味小吃店","5"
"720台灣台南市官田區勝利路268號","餐廳","中餐館","火鍋餐廳",,"餐廳",,"23.1980375","120.3170129","星期六","11:00 to 14:30","星期日","11:00 to 20:30","星期一","11:00 to 20:30","星期二","11:00 to 20:30","星期三","11:00 to 20:30","星期四","11:00 to 20:30","星期五","11:00 to 20:30","240","台南市官田區","勝利路268號","綠格子飲食生活館","4.1"
"720台灣台南市官田區4號","素食餐廳",,,,"素食餐廳",,"23.1889269","120.3405625","星期六","09:00 to 18:00","星期日","09:00 to 18:00","星期一","休息","星期二","休息","星期三","休息","星期四","休息","星期五","休息","1","台南市官田區","4號","胡厝古早粿（素食）","5"
"734台灣台南市六甲區文化街52號","燒烤餐廳","燒烤","串燒烤肉店",,"燒烤餐廳",,"23.2295436","120.3533353","星期六","16:00 to 22:00","星期日","16:00 to 22:00","星期一","休息","星期二","休息","星期三","16:00 to 22:00","星期四","16:00 to 22:00","星期五","16:00 to 22:00","14","台南市六甲區","文化街52號","上榮新疆烤肉六甲店/燒烤/串燒/宵夜/烤肉/六甲夜市/六甲美食/六甲串燒","4.3"
"721台灣台南市麻豆區興中路90-99號","早餐餐廳",,,,"早餐餐廳",,"23.1836769","120.2670352","星期六","05:30 to 09:00","星期日","05:30 to 09:00","星期一","休息","星期二","05:30 to 09:00","星期三","05:30 to 09:00","星期四","05:30 to 09:00","星期五","05:30 to 09:00","35","台南市麻豆區","興中路90-99號","阿原碗粿&米糕","4.8"
"737台灣台南市鹽水區忠孝路79號","餐廳",,,,"餐廳",,"23.3107915","120.2739345","星期六","休息","星期日","休息","星期一","休息","星期二","休息","星期三","休息","星期四","休息","星期五","18:00 to 23:30","1","台南市鹽水區","忠孝路79號","ㄧㄚㄧㄚ炸魷魚vs雞蛋糕","4"
"730台灣台南市新營區民治路111號","火鍋餐廳","亞洲菜餐廳","中餐館",,"火鍋餐廳",,"23.3085327","120.3055191","星期六","11:00 to 14:00, 17:00 to 23:00","星期日","11:00 to 14:00, 17:00 to 23:00","星期一","17:00 to 23:00","星期二","17:00 to 23:00","星期三","17:00 to 23:00","星期四","17:00 to 23:00","星期五","17:00 to 23:00","484","台南市新營區","民治路111號","三人行自助火鍋","4.1"
"730台灣台南市新營區復興路409號","火鍋餐廳",,,,"火鍋餐廳",,"23.3050153","120.2989622","星期六","11:00 to 14:00, 17:00 to 20:30","星期日","11:00 to 14:00, 17:00 to 20:30","星期一","11:00 to 14:00, 17:00 to 20:30","星期二","11:00 to 14:00, 17:00 to 20:30","星期三","11:00 to 14:00, 17:00 to 20:30","星期四","11:00 to 14:00, 17:00 to 20:30","星期五","11:00 to 14:00, 17:00 to 20:30","829","台南市新營區","復興路409號","半個鍋-個人火烤兩吃鍋物-台南新營店","4.2"
"735台灣台南市下營區友愛街99號","甜品餐廳",,,,"甜品餐廳",,"23.2355631","120.2591398","星期六","14:00 to 18:00","星期日","14:00 to 18:00","星期一","休息","星期二","休息","星期三","休息","星期四","14:00 to 18:00","星期五","14:00 to 18:00","42","台南市下營區","友愛街99號","荳荳紅豆餅","4.5"
"73043台灣台南市新營區復興路157-9號","餐廳","熟食店","湯品餐廳","台灣餐廳","餐廳",,"23.3029255","120.3068205","星期六","17:00 to 02:00","星期日","17:00 to 02:00","星期一","休息","星期二","17:00 to 02:00","星期三","17:00 to 02:00","星期四","17:00 to 02:00","星期五","17:00 to 02:00","573","台南市新營區","復興路157-9號","永浤牛肉湯","4.2"
"73052台灣台南市新營區復興路321號","純素餐廳",,,,"純素餐廳",,"23.304405","120.3013376","星期六","休息","星期日","休息","星期一","10:00 to 19:00","星期二","10:00 to 19:00","星期三","10:00 to 19:00","星期四","10:00 to 19:00","星期五","10:00 to 19:00","46","台南市新營區","復興路321號","卍 萬品香素食館 卍","4.2"
"735台灣台南市下營區中山路一段196號","素食餐廳",,,,"素食餐廳",,"23.235912","120.265098","星期六","休息","星期日","休息","星期一","05:30 to 12:30","星期二","05:30 to 12:30","星期三","05:30 to 12:30","星期四","05:30 to 12:30","星期五","05:30 to 12:30","12","台南市下營區","中山路一段196號","妙恩素食","4.3"
"734台灣台南市六甲區中正路394巷對面號全家9之3","食堂與定食餐廳",,,,"食堂與定食餐廳",,"23.227499","120.3508754","星期六","14:30 to 19:30","星期日","14:30 to 19:30","星期一","14:30 to 19:30","星期二","14:30 to 19:30","星期三","14:30 to 19:30","星期四","14:30 to 19:30","星期五","14:30 to 19:30","38","台南市六甲區","中正路394巷對面號全家9之3","娜個餡餅","5"
"734台灣台南市六甲區信義街175號","早午餐餐廳",,,,"早午餐餐廳",,"23.2275744","120.3479978","星期六","05:00 to 12:30","星期日","休息","星期一","05:00 to 17:30","星期二","05:00 to 17:30","星期三","05:00 to 17:30","星期四","05:00 to 17:30","星期五","05:00 to 17:30","9","台南市六甲區","信義街175號","真善美早餐店(台南市六甲區信義街)109.01.01","4.6"
"720台灣台南市官田區文化街68號","素食餐廳",,,,"素食餐廳",,"23.1944144","120.3181747","星期六","休息","星期日","休息","星期一","10:00 to 13:00, 16:00 to 19:00","星期二","10:00 to 13:00, 16:00 to 19:00","星期三","10:00 to 13:00, 16:00 to 19:00","星期四","10:00 to 13:00, 16:00 to 19:00","星期五","10:00 to 13:00, 16:00 to 19:00","46","台南市官田區","文化街68號","如意園素食自助餐","4.1"
"734台灣台南市六甲區中正路486號","日式炸豬扒餐廳",,,,"日式炸豬扒餐廳",,"23.2294132","120.3514439","星期六","休息","星期日","11:00 to 13:30, 16:30 to 20:00","星期一","11:00 to 13:30, 16:30 to 20:00","星期二","11:00 to 13:30, 16:30 to 20:00","星期三","11:00 to 13:30, 16:30 to 20:00","星期四","11:00 to 13:30, 16:30 to 20:00","星期五","11:00 to 13:30","13","台南市六甲區","中正路486號","丼丼嘴","4"
"720台灣台南市官田區","炸物串與串炸餐廳",,,,"炸物串與串炸餐廳",,"23.2183573","120.3300515","星期六","14:00 to 22:30","星期日","14:00 to 22:30","星期一","休息","星期二","14:30 to 22:30","星期三","14:30 to 22:30","星期四","14:30 to 22:30","星期五","14:30 to 22:30","35","台南市官田區",,"台灣第一家鹹酥雞-二鎮店","4.7"
"720台灣台南市官田區文化街96號","早午餐餐廳",,,,"早午餐餐廳",,"23.1951206","120.3181109","星期六","06:00 to 14:00","星期日","休息","星期一","06:00 to 14:00","星期二","06:00 to 14:00","星期三","06:00 to 14:00","星期四","06:00 to 14:00","星期五","06:00 to 14:00","10","台南市官田區","文化街96號","蒸味坊","4.5"
"734台灣台南市六甲區民權街","快餐店","愛心食堂",,,"快餐店",,"23.2278572","120.3487575","星期六","10:00 to 17:00","星期日","10:00 to 17:00","星期一","休息","星期二","10:00 to 17:00","星期三","10:00 to 17:00","星期四","10:00 to 17:00","星期五","10:00 to 17:00","4","台南市六甲區","民權街","炸遍高手（原六甲國中前雞大師）","5"
"台灣台南市下營區1209號1209號735","早餐餐廳",,,,"早餐餐廳",,"23.2149272","120.2762437","星期六","05:00 to 11:00","星期日","休息","星期一","05:00 to 11:00","星期二","05:00 to 11:00","星期三","05:00 to 11:00","星期四","05:00 to 11:00","星期五","05:00 to 11:00","30","台南市下營區","1209號1209號735","早安美芝城-中營店","4.3"
"734台灣台南市六甲區民生街16號","台灣餐廳",,,,"台灣餐廳",,"23.2273326","120.3518325","星期六","06:00 to 12:00","星期日","06:00 to 12:00","星期一","06:00 to 12:00","星期二","06:00 to 12:00","星期三","06:00 to 12:00","星期四","06:00 to 12:00","星期五","06:00 to 12:00","7","台南市六甲區","民生街16號","郵局旁無名碗粿/肉粽","4.1"
"734台灣台南市六甲區仁愛街28號","早餐餐廳",,,,"早餐餐廳",,"23.2303892","120.3539648","星期六","06:00 to 11:00","星期日","06:00 to 11:00","星期一","06:00 to 11:00","星期二","06:00 to 11:00","星期三","06:00 to 11:00","星期四","06:00 to 11:00","星期五","06:00 to 11:00","12","台南市六甲區","仁愛街28號","蔬菜餅","4.7"
"720台灣台南市官田區工業路89號","早午餐餐廳",,,,"早午餐餐廳",,"23.2183979","120.3236341","星期六","05:00 to 17:30","星期日","05:00 to 17:30","星期一","05:00 to 17:30","星期二","05:00 to 17:30","星期三","05:00 to 17:30","星期四","05:00 to 17:30","星期五","05:00 to 17:30","4","台南市官田區","工業路89號","好吃抓餅","5"
"734043台灣台南市六甲區中正路429號","早餐餐廳",,,,"早餐餐廳",,"23.2285408","120.3509103","星期六","05:00 to 13:00","星期日","05:00 to 13:00","星期一","05:00 to 11:30","星期二","05:00 to 11:30","星期三","05:00 to 11:30","星期四","05:00 to 11:30","星期五","05:00 to 11:30","78","台南市六甲區","中正路429號","六甲麥卡多早餐店","4.5"
"734台灣台南市六甲區仁愛街52號","台灣餐廳",,,,"台灣餐廳",,"23.2309562","120.3537922","星期六","06:40 to 14:00","星期日","06:40 to 14:00","星期一","06:40 to 14:00","星期二","休息","星期三","06:40 to 14:00","星期四","06:40 to 14:00","星期五","06:40 to 14:00","173","台南市六甲區","仁愛街52號","牛之屋 牛肉清湯","4.4"
"734台灣台南市六甲區信義街224號","素食餐廳",,,,"素食餐廳",,"23.2286661","120.3486553","星期六","10:30 to 14:00","星期日","休息","星期一","10:30 to 14:00","星期二","10:30 to 14:00","星期三","10:30 to 14:00","星期四","10:30 to 14:00","星期五","10:30 to 14:00","1","台南市六甲區","信義街224號","斈齋坊","5"
"734台灣台南市六甲區中正路562號","素食餐廳",,,,"素食餐廳",,"23.2311887","120.3516659","星期六","11:00 to 14:00, 16:50 to 20:00","星期日","休息","星期一","10:30 to 14:00, 16:40 to 20:00","星期二","10:30 to 14:00, 16:40 to 20:00","星期三","10:30 to 14:00, 16:40 to 20:00","星期四","10:30 to 14:00, 16:40 to 20:00","星期五","10:30 to 14:00","88","台南市六甲區","中正路562號","綠蔬食","4.4"
"73541台灣台南市下營區中山路一段38號","早餐餐廳","早午餐餐廳",,,"早餐餐廳",,"23.234894","120.2619841","星期六","06:00 to 11:00","星期日","06:00 to 11:00","星期一","06:00 to 11:00","星期二","06:00 to 11:00","星期三","06:00 to 11:00","星期四","06:00 to 11:00","星期五","06:00 to 11:00","28","台南市下營區","中山路一段38號","早安美芝城下營活力中山","4.4"
"737台灣台南市鹽水區54之13號","小餐館 (Bistro)",,,,"小餐館 (Bistro)",,"23.2918661","120.2417091","星期六","10:00 to 14:00, 16:30 to 19:30","星期日","休息","星期一","10:00 to 14:00, 16:30 to 19:30","星期二","10:00 to 14:00, 16:30 to 19:30","星期三","10:00 to 14:00, 16:30 to 19:30","星期四","10:00 to 14:00, 16:30 to 19:30","星期五","10:00 to 14:00, 16:30 to 19:30","6","台南市鹽水區","54之13號","鞍心食堂","5"
"730台灣台南市新營區中華路133號","拉麵店",,,,"拉麵店",,"23.3046557","120.306768","星期六","11:30 to 14:00, 17:30 to 20:30","星期日","11:30 to 14:00, 17:30 to 20:30","星期一","11:00 to 13:30, 17:30 to 20:30","星期二","11:00 to 13:30, 17:30 to 20:30","星期三","11:00 to 13:30, 17:30 to 20:30","星期四","11:00 to 13:30, 17:30 to 20:30","星期五","11:00 to 13:30, 17:30 to 20:30","566","台南市新營區","中華路133號","初八拉麵新營店","4.4"
"735台灣台南市下營區中山路一段110號","粵菜館",,,,"粵菜館",,"23.2353959","120.2634832","星期六","10:00 to 18:00","星期日","休息","星期一","10:00 to 18:00","星期二","10:00 to 18:00","星期三","10:00 to 18:00","星期四","10:00 to 18:00","星期五","10:00 to 18:00","11","台南市下營區","中山路一段110號","黑店廣式燒臘店","4"
"735台灣台南市下營區中正南路2號","中餐館",,,,"中餐館",,"23.2349517","120.2626828",,,,,,,,,,,,,,,"3","台南市下營區","中正南路2號","好佳塩酥雞","4.3"
"73052台灣台南市新營區復興路676號","餃子店",,,,"餃子店",,"23.306366","120.2948263","星期六","11:00 to 14:00, 17:00 to 21:00","星期日","11:00 to 14:00, 17:00 to 20:00","星期一","11:00 to 14:00, 17:00 to 21:00","星期二","休息","星期三","11:00 to 14:00, 17:00 to 21:00","星期四","11:00 to 14:00, 17:00 to 21:00","星期五","11:00 to 14:00, 17:00 to 21:00","613","台南市新營區","復興路676號","五花馬水餃館 台南新營門市","3.7"
"730台灣台南市新營區復興路529號","中餐館",,,,"中餐館",,"23.3054438","120.2969301","星期六","09:00 to 02:00","星期日","09:00 to 02:00","星期一","09:00 to 02:00","星期二","09:00 to 02:00","星期三","09:00 to 02:00","星期四","09:00 to 02:00","星期五","09:00 to 02:00","667","台南市新營區","復興路529號","阿生牛肉湯","3.8"
"735台灣台南市下營區自由街70號","早餐餐廳",,,,"早餐餐廳",,"23.2378558","120.2651235","星期六","05:30 to 11:00","星期日","05:30 to 11:00","星期一","休息","星期二","05:30 to 11:00","星期三","05:30 to 11:00","星期四","05:30 to 11:00","星期五","05:30 to 11:00","91","台南市下營區","自由街70號","阿勇仔水煎包","4.3"
"730台灣台南市新營區南紙街72號","早餐餐廳",,,,"早餐餐廳",,"23.2996893","120.2942225","星期六","04:00 to 11:30","星期日","04:00 to 11:30","星期一","休息","星期二","04:00 to 10:30","星期三","04:00 to 10:30","星期四","04:00 to 10:30","星期五","04:00 to 10:30","136","台南市新營區","南紙街72號","南紙街無名早餐店","4.3"
"734台灣台南市六甲區仁愛街29號","台灣餐廳",,,,"台灣餐廳",,"23.2303309","120.3537135","星期六","06:00 to 13:30","星期日","06:00 to 13:30","星期一","06:00 to 13:30","星期二","06:00 to 13:30","星期三","06:00 to 13:30","星期四","06:00 to 13:30","星期五","06:00 to 13:30","179","台南市六甲區","仁愛街29號","進祿飲食店","4.1"
"No. 17號, 中山路六甲區台南市台灣 734","泰國餐廳",,,,"泰國餐廳",,"23.2306405","120.3511796","星期六","10:30 to 20:00","星期日","10:30 to 20:00","星期一","10:30 to 20:00","星期二","10:30 to 20:00","星期三","10:30 to 20:00","星期四","10:30 to 20:00","星期五","10:30 to 20:00","13","台南市六甲區","No. 17號, 中山路","莎娃低卡泰式小吃","4.8"
"734台灣台南市六甲區中正路493號","中餐館",,,,"中餐館",,"23.2301796","120.3511399","星期六","05:30 to 10:00","星期日","05:30 to 10:00","星期一","05:30 to 10:00","星期二","05:30 to 10:00","星期三","05:30 to 10:00","星期四","05:30 to 10:00","星期五","05:30 to 10:00","4","台南市六甲區","中正路493號","下營飯丸-六甲店","4.8"
"720台灣台南市官田區鎮中路4-9號","關東煮餐廳",,,,"關東煮餐廳",,"23.213619","120.3278527","星期六","10:30 to 18:00","星期日","10:30 to 17:30","星期一","10:30 to 18:00","星期二","休息","星期三","10:30 to 18:00","星期四","10:30 to 18:00","星期五","10:30 to 18:00","7","台南市官田區","鎮中路4-9號","二鎮關東煮（每週二公休）","5"
"720台灣台南市官田區文化街33號","餐廳",,,,"餐廳",,"23.1941993","120.3183331","星期六","11:00 to 19:00","星期日","休息","星期一","11:00 to 19:00","星期二","11:00 to 19:00","星期三","11:00 to 19:00","星期四","11:00 to 19:00","星期五","11:00 to 19:00","187","台南市官田區","文化街33號","大眾自助餐","4"
"72159台灣台南市麻豆區南勢93號","早餐餐廳",,,,"早餐餐廳",,"23.1839774","120.2670473","星期六","05:30 to 09:30","星期日","05:30 to 09:30","星期一","休息","星期二","05:30 to 09:00","星期三","05:30 to 09:00","星期四","05:30 to 09:00","星期五","05:30 to 09:00","7","台南市麻豆區","南勢93號","阿原碗粿","4.9"
"720台灣台南市官田區工業北路146號","快餐店",,,,"快餐店",,"23.2186715","120.3289485","星期六","10:00 to 19:00","星期日","休息","星期一","10:00 to 19:00","星期二","10:00 to 19:00","星期三","10:00 to 19:00","星期四","10:00 to 19:00","星期五","10:00 to 19:00","6","台南市官田區","工業北路146號","白玉肉圓官田二鎮店","4.7"
"No. 128號, No. 128號民生街六甲區台南市台灣 734","早餐餐廳",,,,"早餐餐廳",,"23.2293629","120.352962","星期六","06:00 to 11:00","星期日","休息","星期一","06:00 to 11:00","星期二","06:00 to 11:00","星期三","06:00 to 11:00","星期四","06:00 to 11:00","星期五","06:00 to 11:00","7","台南市六甲區","No. 128號, No. 128號民生街","皮蛋瘦肉粥","4.9"
"734台灣台南市六甲區民生街132號","早午餐餐廳","餐廳",,,"早午餐餐廳",,"23.229512","120.3529062","星期六","06:00 to 12:30","星期日","06:00 to 12:30","星期一","06:00 to 12:30","星期二","休息","星期三","06:00 to 12:30","星期四","06:00 to 12:30","星期五","06:00 to 12:30","121","台南市六甲區","民生街132號","Mr.Mao早午餐","4.3"
"720台灣台南市官田區工業路53號","餐廳",,,,"餐廳",,"23.2175434","120.3235838","星期六","07:30 to 19:00","星期日","休息","星期一","07:00 to 19:00","星期二","07:00 to 19:00","星期三","07:00 to 19:00","星期四","07:00 to 19:00","星期五","07:00 to 19:00","22","台南市官田區","工業路53號","吳家紅茶（官田二鎮店）","4.3"
